,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Numerator,Day_Perc_Change,Trend,Daily Return,SMA21,SMA34,average,std,Upper band,Lower band
247,247,RELINFRA,EQ,2018-05-11,414.55,417.05,421.25,408.55,414.15,415.9,415.56,1775490,737821760.0,24769,228058,12.84,5,2018,737822624.4,0.0032565432396574057,Slight or No change,-0.0027574631339168784,442.3047619047619,441.57205882352906,434.5892857142859,13.459628789193617,461.50854329267315,407.67002813589863
248,248,RELINFRA,EQ,2018-05-14,415.9,414.5,414.5,390.3,395.9,396.15,398.06,4427283,1762330536.0,50986,467514,10.56,5,2018,1762324270.98,-0.047487376773262764,Among top losers,-0.04427020506634505,439.6142857142857,440.5647058823526,430.76071428571447,16.166491681770008,463.09369764925447,398.4277309221745
249,249,RELINFRA,EQ,2018-05-15,396.15,394.7,406.55,382.6,384.5,386.9,393.99,3763351,1482705609.0,42240,327093,8.69,5,2018,1482722660.49,-0.023349741259623857,Negative,-0.01976184443881432,436.04285714285714,439.6294117647055,426.88928571428585,19.620732545051283,466.1307508043884,387.6478206241833
250,250,RELINFRA,EQ,2018-05-16,386.9,382.5,391.45,375.1,386.0,385.3,383.17,3099881,1187794722.0,34404,293123,9.46,5,2018,1187781402.77,-0.004135435513052399,Slight or No change,0.007320261437908526,432.6333333333333,438.46764705882316,422.94285714285724,22.065748406688932,467.0743539562351,378.8113603294794
251,251,RELINFRA,EQ,2018-05-17,385.3,390.1,405.5,384.3,396.05,397.75,395.42,4432642,1752741152.0,58351,648492,14.63,5,2018,1752755299.64,0.032312483778873524,Among top gainers,0.019610356318892533,429.71666666666664,437.47205882352904,419.82857142857154,22.34302260977025,464.51461664811205,375.142526209031
252,252,RELINFRA,EQ,2018-05-18,397.75,397.2,406.0,386.55,393.1,393.05,397.09,4023644,1597737674.0,45329,882798,21.94,5,2018,1597748795.9599998,-0.0118164676304211,Negative,-0.01044813695871092,426.52619047619044,436.45882352941135,416.2107142857144,22.280969618553527,460.77265352282143,371.6487750486074
253,253,RELINFRA,EQ,2018-05-21,393.05,393.0,402.4,389.0,396.3,396.0,394.86,2700916,1066481165.0,36139,670955,24.84,5,2018,1066483691.76,0.007505406436840056,Slight positive,0.007633587786259542,423.23809523809524,435.06617647058783,412.2678571428573,20.41929335723553,453.1064438573284,371.4292704283862
254,254,RELINFRA,EQ,2018-05-22,396.0,396.35,404.4,392.25,400.0,400.8,398.83,2250645,897619020.9,27415,350007,15.55,5,2018,897624745.3499998,0.0121212121212122,Positive,0.011227450485681818,420.9619047619047,433.81764705882307,409.9464285714287,19.678243201428305,449.30291497428533,370.5899421685721
255,255,RELINFRA,EQ,2018-05-23,400.8,400.3,414.25,398.0,408.5,407.2,408.33,3071553,1254222241.0,34209,857284,27.91,5,2018,1254207236.49,0.01596806387225547,Positive,0.01723707219585305,418.93571428571425,432.9676470588231,409.4892857142858,19.661170034942266,448.81162578417036,370.16694564440127
256,256,RELINFRA,EQ,2018-05-24,407.2,409.0,411.3,400.7,408.4,407.4,406.75,1614262,656607221.0,20910,184297,11.42,5,2018,656601068.5,0.0004911591355598599,Slight or No change,-0.0039119804400978555,417.33095238095234,431.6499999999995,408.35,19.25412043813504,446.8582408762701,369.84175912372996
257,257,RELINFRA,EQ,2018-05-25,407.4,409.45,423.95,407.0,417.95,418.25,416.88,2244334,935622105.9,27501,227174,10.12,5,2018,935617957.92,0.02663230240549841,Positive,0.02149224569544514,416.2690476190476,430.80441176470543,406.1107142857143,15.555411852861553,437.22153799143746,374.9998905799912
258,258,RELINFRA,EQ,2018-05-28,418.25,419.95,434.4,415.0,429.0,429.7,427.45,2143562,916273446.5,26010,244972,11.43,5,2018,916265576.9,0.027375971309025585,Positive,0.02321704964876771,415.7142857142857,430.14264705882306,405.375,13.99454220539279,433.3640844107856,377.3859155892144
259,259,RELINFRA,EQ,2018-05-29,429.7,430.0,433.6,422.8,425.85,426.8,428.03,1738632,744183964.5,21485,167705,9.65,5,2018,744186654.9599999,-0.006748894577612186,Slight negative,-0.007441860465116253,414.90952380952376,429.0808823529407,405.4107142857143,14.052568593178707,433.5158514720717,377.30557709935687
260,260,RELINFRA,EQ,2018-05-30,426.8,421.55,438.55,421.15,429.9,430.85,432.19,2285641,987839044.6,36134,290539,12.71,5,2018,987831183.79,0.009489222118088224,Slight positive,0.022061439924089696,413.9404761904761,428.3691176470584,406.575,15.471621042811412,437.51824208562283,375.63175791437715
261,261,RELINFRA,EQ,2018-05-31,430.85,441.0,447.8,423.0,435.0,434.75,432.53,3062197,1324502831.0,37940,463480,15.14,5,2018,1324492068.4099998,0.00905187420215836,Slight positive,-0.01417233560090703,414.0095238095238,427.8426470588231,407.92142857142863,17.081971088366593,442.08537074816184,373.75748639469543
262,262,RELINFRA,EQ,2018-06-01,434.75,436.0,436.95,418.4,426.6,426.9,426.5,1802583,768808344.4,23492,96862,5.37,6,2018,768801649.5,-0.01805635422656704,Negative,-0.020871559633027576,414.64285714285705,426.8132352941172,410.1178571428572,17.425441249716073,444.96873964228934,375.26697464342504
263,263,RELINFRA,EQ,2018-06-04,426.9,429.2,436.35,426.0,429.4,430.25,430.96,1761375,759088772.0,23904,160678,9.12,6,2018,759082170.0,0.007847271023659008,Slight positive,0.0024464119291705763,414.9714285714285,426.02941176470546,413.2142857142858,16.82352323581432,446.8613321859144,379.56723924265714
264,264,RELINFRA,EQ,2018-06-05,430.25,430.0,430.5,408.25,415.95,415.4,417.58,2698548,1126863929.0,37576,219094,8.12,6,2018,1126859673.84,-0.03451481696687975,Among top losers,-0.033953488372093076,413.342857142857,424.74705882352896,415.36428571428576,14.781113580558362,444.92651287540247,385.80205855316905
265,265,RELINFRA,EQ,2018-06-06,415.4,415.5,428.55,413.3,426.9,427.15,422.89,1600166,676700327.8,21517,148020,9.25,6,2018,676694199.74,0.028285989407799805,Positive,0.02803850782190127,412.7309523809522,423.77941176470546,417.4642857142857,14.161587109169492,445.7874599326247,389.14111149594675
266,266,RELINFRA,EQ,2018-06-07,427.15,428.4,446.4,427.05,440.95,441.95,438.59,2406604,1055518203.0,36729,298458,12.4,6,2018,1055512448.36,0.03464825002926375,Among top gainers,0.0316293183940243,413.47619047619037,423.0999999999996,420.95714285714286,13.699661101127871,448.3564650593986,393.5578206548871
267,267,RELINFRA,EQ,2018-06-08,441.95,437.9,441.8,432.0,438.75,438.8,437.01,1408820,615672713.3,19958,70140,4.98,6,2018,615668428.1999999,-0.007127503111211575,Slight negative,0.00205526375884913,414.6309523809523,422.81176470588196,424.0142857142857,12.417457137364343,448.8491999890144,399.179371439557
268,268,RELINFRA,EQ,2018-06-11,438.8,440.0,445.35,435.75,438.5,437.5,439.87,1078909,474574813.0,21344,77605,7.19,6,2018,474579701.83,-0.002962625341841441,Slight or No change,-0.005681818181818182,415.65952380952376,422.4514705882349,426.63571428571424,10.923746690503117,448.4832076667205,404.788220904708
269,269,RELINFRA,EQ,2018-06-12,437.5,435.0,444.0,427.6,438.8,440.1,435.85,1928692,840614810.5,26224,262279,13.6,6,2018,840620408.2,0.00594285714285725,Slight positive,0.011724137931034535,417.7523809523809,422.42205882352897,428.9857142857143,9.913053332533815,448.81182095078196,409.1596076206467
270,270,RELINFRA,EQ,2018-06-13,440.1,438.8,446.6,437.2,439.15,439.65,440.89,1738749,766598718.9,24238,164439,9.46,6,2018,766597046.61,-0.0010224948875257043,Slight or No change,0.001937101185050059,420.2642857142857,422.3955882352937,431.2892857142857,8.090763455739772,447.47081262576523,415.1077588028062
271,271,RELINFRA,EQ,2018-06-14,439.65,434.55,438.0,429.25,435.1,435.55,434.07,1406136,610360932.4,19910,73146,5.2,6,2018,610361453.52,-0.009325599909018491,Slight negative,0.0023012311586698884,422.65714285714284,422.22499999999957,432.52500000000003,7.220370489111304,446.96574097822264,418.0842590217774
272,272,RELINFRA,EQ,2018-06-15,435.55,436.0,439.9,423.25,433.25,431.95,431.8,1807538,780500730.2,20101,448048,24.79,6,2018,780494908.4,-0.008265411548616708,Slight negative,-0.0092889908256881,424.2857142857143,421.8794117647054,432.6857142857143,7.17756731264164,447.04084891099757,418.33057966043106
273,273,RELINFRA,EQ,2018-06-18,431.95,428.0,437.5,428.0,432.2,432.35,432.68,1129782,488832791.5,19648,122000,10.8,6,2018,488834075.76,0.0009260331056835104,Slight or No change,0.010163551401869211,426.1571428571429,421.32499999999953,433.0821428571429,6.977976540046213,447.0380959372353,419.1261897770505
274,274,RELINFRA,EQ,2018-06-19,432.35,432.0,432.4,420.6,424.2,423.7,425.78,1379329,587286467.3,28107,71456,5.18,6,2018,587290701.62,-0.0200069388227132,Negative,-0.01921296296296299,427.47619047619054,421.04264705882315,432.57142857142856,7.402642830715949,447.3767142328605,417.76614290999663
275,275,RELINFRA,EQ,2018-06-20,423.7,425.0,444.5,423.2,439.95,441.4,436.35,2620233,1143345575.0,39148,242608,9.26,6,2018,1143338669.55,0.041774840689166926,Among top gainers,0.0385882352941176,429.40952380952393,421.8602941176466,433.0464285714285,7.758009862909164,448.5624482972469,417.53040884561017
276,276,RELINFRA,EQ,2018-06-21,441.4,441.1,441.1,422.6,423.4,424.05,429.17,2249517,965427863.5,28289,428791,19.06,6,2018,965425210.89,-0.03930675124603522,Among top losers,-0.03865336658354117,430.2119047619048,421.8808823529407,432.84285714285716,7.966295759755416,448.775448662368,416.91026562334633
277,277,RELINFRA,EQ,2018-06-22,424.05,424.4,428.0,415.4,425.0,425.7,421.99,2214846,934643384.4,33715,103519,4.67,6,2018,934642863.54,0.0038910505836575733,Slight or No change,0.003063147973609829,431.0833333333334,421.17794117647014,432.51785714285717,8.170411136038231,448.85867941493365,416.1770348707807
278,278,RELINFRA,EQ,2018-06-25,425.7,424.7,427.2,418.55,419.95,420.4,421.94,1039134,438456930.0,16954,65645,6.32,6,2018,438452199.96,-0.012450082217524085,Negative,-0.010124793972215709,431.18571428571437,420.60147058823486,432.875,7.441354043453988,447.757708086908,417.992291913092
279,279,RELINFRA,EQ,2018-06-26,420.4,418.0,425.95,415.75,416.75,418.65,420.49,1366523,574613993.5,20689,149895,10.97,6,2018,574609256.27,-0.004162702188391987,Slight or No change,0.0015550239234449217,430.6595238095238,420.37647058823484,432.26785714285717,8.247484631527508,448.76282640591216,415.77288787980217
280,280,RELINFRA,EQ,2018-06-27,418.65,419.0,419.8,390.05,394.25,395.4,401.19,2366226,949296282.0,30492,305093,12.89,6,2018,949306208.94,-0.05553565030455032,Among top losers,-0.0563245823389022,429.16428571428577,419.8132352941172,428.9428571428571,12.387926149511367,453.71870944187987,404.1670048438344
281,281,RELINFRA,EQ,2018-06-28,395.4,395.0,402.0,387.1,396.4,396.75,395.76,2907403,1150636930.0,36565,195624,6.73,6,2018,1150633811.28,0.0034142640364189787,Slight or No change,0.004430379746835443,427.5404761904762,419.24999999999955,425.9392857142857,14.696692178481795,455.33267007124925,396.5459013573221
282,282,RELINFRA,EQ,2018-06-29,396.75,392.15,404.5,389.25,391.45,391.75,394.91,3555391,1404073926.0,53472,940063,26.44,6,2018,1404059459.8100002,-0.012602394454946486,Negative,-0.0010200178503123225,425.49285714285713,419.1205882352937,422.6714285714285,16.856084433154198,456.3835974377369,388.95925970512013
283,283,RELINFRA,EQ,2018-07-02,391.75,393.25,395.65,374.85,382.7,384.15,384.02,2509095,963545555.9,35662,250762,9.99,7,2018,963542661.9,-0.019400127632418718,Negative,-0.023140495867768653,423.45714285714286,419.0397058823525,418.6749999999999,18.91316950617415,456.5013390123482,380.8486609876516
284,284,RELINFRA,EQ,2018-07-03,384.15,384.8,390.45,379.0,386.0,387.5,384.74,2269043,872992695.7,28513,78445,3.46,7,2018,872991603.82,0.008720551867759996,Slight positive,0.007016632016631987,421.4214285714286,419.1044117647055,414.94999999999993,19.58781999886004,454.12563999772,375.7743600022799
285,285,RELINFRA,EQ,2018-07-04,387.5,388.0,388.5,377.75,380.1,381.4,381.7,1975430,754016894.4,25695,108105,5.47,7,2018,754021631.0,-0.01574193548387104,Negative,-0.017010309278350573,419.802380952381,418.6235294117643,411.08214285714274,20.530789328216613,452.143721513576,370.0205642007095
286,286,RELINFRA,EQ,2018-07-05,381.4,382.0,388.0,378.5,382.5,382.45,383.23,1794698,687783678.9,24255,111191,6.2,7,2018,687782114.5400001,0.0027530152071315594,Slight or No change,0.0011780104712041588,417.6738095238096,418.311764705882,407.54642857142846,20.919235390919912,449.3848993532683,365.70795778958865
287,287,RELINFRA,EQ,2018-07-06,382.45,381.9,389.95,378.35,383.85,384.85,385.64,1312656,506207732.3,17333,143091,10.9,7,2018,506212659.84,0.0062753301085110005,Slight positive,0.007724535218643743,414.95476190476194,417.98382352941144,404.15357142857135,20.433263456789426,445.0200983421502,363.2870445149925
288,288,RELINFRA,EQ,2018-07-09,384.85,387.0,409.0,386.5,406.9,404.7,398.23,2538915,1011068654.0,36749,275831,10.86,7,2018,1011072120.45,0.05157853709237359,Among top gainers,0.0457364341085271,413.3309523809525,418.0985294117644,402.79642857142846,19.651164227459088,442.0987570263466,363.4941001165103
289,289,RELINFRA,EQ,2018-07-10,404.7,406.0,409.35,400.2,402.5,402.85,404.08,1692053,683716653.4,25671,110456,6.53,7,2018,683724776.24,-0.004571287373362876,Slight or No change,-0.007758620689655117,411.68095238095253,417.9705882352938,400.0428571428571,16.22866477685783,432.50018669657277,367.5855275891414
290,290,RELINFRA,EQ,2018-07-11,402.85,402.8,404.05,389.0,393.35,394.1,395.31,2286190,903753178.6,33177,155401,6.8,7,2018,903753768.9,-0.02172024326672461,Negative,-0.02159880834160871,409.49047619047633,417.5794117647056,397.9035714285714,14.72493260120257,427.35343663097655,368.4537062261663
291,291,RELINFRA,EQ,2018-07-12,394.1,397.7,406.45,384.0,386.5,387.25,395.92,2541342,1006160084.0,33802,196360,7.73,7,2018,1006168124.64,-0.017381375285460576,Negative,-0.026276087503143045,406.9952380952383,416.6676470588232,395.15714285714284,12.5696958096576,420.296534476458,370.01775123782767
292,292,RELINFRA,EQ,2018-07-13,387.25,391.3,391.3,378.05,385.9,384.8,383.42,1492524,572262408.3,21147,118017,7.91,7,2018,572263552.08,-0.00632666236281465,Slight negative,-0.01661129568106312,404.5785714285716,415.3470588235291,392.61428571428576,10.5009418729871,413.61616946026,371.61240196831153
293,293,RELINFRA,EQ,2018-07-16,384.8,384.0,387.25,364.65,370.15,367.85,373.99,2104946,787234285.2,23901,209084,9.93,7,2018,787228754.54,-0.044048856548856485,Among top losers,-0.04205729166666661,401.5261904761906,413.6132352941173,388.9857142857144,9.545789014647534,408.07729231500946,369.8941362564193
294,294,RELINFRA,EQ,2018-07-17,367.85,368.9,388.5,367.75,385.5,385.5,379.67,2185449,829746521.2,31410,293535,13.43,7,2018,829749421.83,0.0479815142041593,Among top gainers,0.044998644619138044,399.29523809523823,412.27941176470557,388.2785714285715,9.399646357625906,407.0778641438233,369.47927871331973
295,295,RELINFRA,EQ,2018-07-18,385.5,385.5,387.8,368.4,378.3,377.95,376.94,1995728,752262251.3,32372,79134,3.97,7,2018,752269712.32,-0.0195849546044099,Negative,-0.01958495460440989,397.1166666666668,410.60882352941144,386.93571428571437,9.439125378559595,405.81396504283356,368.0574635285952
296,296,RELINFRA,EQ,2018-07-19,377.95,377.95,384.65,371.5,378.2,378.2,377.78,1942139,733698842.3,28254,163279,8.41,7,2018,733701271.42,0.0006614631565022844,Slight or No change,0.0006614631565021829,394.107142857143,409.176470588235,385.9678571428572,9.60081340991216,405.1694839626815,366.7662303230329
297,297,RELINFRA,EQ,2018-07-20,378.2,378.2,388.75,372.05,385.0,386.75,380.36,1650083,627629521.2,25130,240461,14.57,7,2018,627625569.88,0.02260708619777896,Positive,0.022607086197778983,392.33095238095257,407.89705882352916,386.1535714285715,9.588082833270855,405.3297370951132,366.97740576202983
298,298,RELINFRA,EQ,2018-07-23,386.75,387.0,397.85,379.25,396.0,396.5,388.99,1903824,740577815.0,25771,141341,7.42,7,2018,740568497.76,0.02521008403361336,Positive,0.02454780361757106,390.9404761904764,407.341176470588,386.7964285714287,9.979044664578998,406.7545179005867,366.8383392422707
299,299,RELINFRA,EQ,2018-07-24,396.5,395.5,404.65,393.05,398.25,399.25,399.22,2405020,960136361.6,32522,335190,13.94,7,2018,960132084.4,0.006935687263556201,Slight positive,0.009481668773704172,389.9333333333335,406.52058823529387,388.0714285714287,10.369216910680292,408.8098623927893,367.33299475006817
300,300,RELINFRA,EQ,2018-07-25,399.25,399.25,404.65,393.75,396.9,398.25,398.42,1637104,652253205.0,25517,152111,9.29,7,2018,652254975.6800001,-0.0025046963055729288,Slight or No change,-0.002504696305572949,388.961904761905,405.2352941176468,389.20000000000016,10.568239792310253,410.3364795846207,368.0635204153796
301,301,RELINFRA,EQ,2018-07-26,398.25,398.0,404.5,396.2,403.95,401.95,400.72,1953962,782987465.9,27353,463466,23.72,7,2018,782991652.6400001,0.009290646578782091,Slight positive,0.00992462311557786,389.2738095238098,404.15147058823504,390.4214285714287,11.005919985414709,412.43326854225813,368.40958860059925
302,302,RELINFRA,EQ,2018-07-27,401.95,402.0,413.95,398.7,407.0,407.9,407.22,3283367,1337066941.0,50687,437433,13.32,7,2018,1337052709.74,0.014802836173653409,Positive,0.01467661691542283,389.80476190476213,403.2808823529409,390.6500000000001,11.353023995668721,413.3560479913375,367.9439520086627
303,303,RELINFRA,EQ,2018-07-30,407.9,407.0,410.35,393.25,394.6,395.4,400.5,2018641,808464735.4,24555,419044,20.76,7,2018,808465720.5,-0.03064476587398868,Among top losers,-0.02850122850122856,389.9785714285716,401.966176470588,390.1178571428572,10.90286848535135,411.9235941135599,368.3121201721545
304,304,RELINFRA,EQ,2018-07-31,395.4,394.0,403.25,393.5,398.0,398.95,399.07,2081998,830863592.9,27911,404582,19.43,7,2018,830862941.86,0.008978249873545785,Slight positive,0.012563451776649717,390.6833333333336,400.7691176470586,390.4642857142857,11.114135638415025,412.6925569911158,368.23601443745565
305,305,RELINFRA,EQ,2018-08-01,398.95,400.0,400.95,371.05,380.0,382.95,381.37,6738783,2569943229.0,77946,479907,7.12,8,2018,2569969672.71,-0.040105276350419834,Among top losers,-0.04262500000000003,390.466666666667,399.2220588235292,390.15714285714284,11.268145317716456,412.69343349257576,367.6208522217099
306,306,RELINFRA,EQ,2018-08-02,382.95,378.1,408.9,373.05,399.0,402.15,392.33,5769138,2263407137.0,70432,581434,10.08,8,2018,2263405911.54,0.050137093615354456,Among top gainers,0.06360751124041246,391.4547619047622,398.3455882352939,391.39642857142854,11.58331798296932,414.56306453736715,368.22979260548993
307,307,RELINFRA,EQ,2018-08-03,402.15,401.0,413.0,399.15,400.15,401.4,405.26,3522548,1427538215.0,46425,470719,13.36,8,2018,1427547802.48,-0.0018649757553151907,Slight or No change,0.0009975062344139084,392.3571428571431,397.43529411764683,393.79285714285703,9.64560196995033,413.08406108275767,374.5016532029564
308,308,RELINFRA,EQ,2018-08-06,401.4,402.0,416.4,401.05,413.8,413.3,409.46,3646498,1493086029.0,47151,831327,22.8,8,2018,1493095071.08,0.029646238166417538,Positive,0.028109452736318437,393.711904761905,397.1294117647056,395.77857142857135,10.619443602075048,417.01745863272146,374.53968422442125
309,309,RELINFRA,EQ,2018-08-07,413.3,414.05,417.7,407.45,413.45,413.4,413.24,2075010,857467866.5,27967,338196,16.3,8,2018,857477132.4,0.00024195499637058584,Slight or No change,-0.0015698587127159378,394.12619047619063,396.3058823529409,398.3107142857142,10.261713355433326,418.83414099658086,377.78728757484754
310,310,RELINFRA,EQ,2018-08-08,413.4,413.4,422.0,409.8,420.5,418.7,416.31,2255578,939020467.5,29393,482841,21.41,8,2018,939019677.18,0.012820512820512777,Positive,0.01282051282051285,394.8809523809526,396.14852941176446,401.2035714285713,9.856888732991251,420.9173488945538,381.4897939625888
311,311,RELINFRA,EQ,2018-08-09,418.7,420.5,424.5,414.35,419.75,419.0,419.92,2342825,983804798.2,27460,421454,17.99,8,2018,983799074.0,0.0007165034631000378,Slight or No change,-0.0035671819262782403,396.06666666666683,395.95147058823505,403.50714285714275,9.986815484254503,423.48077382565174,383.53351188863377
312,312,RELINFRA,EQ,2018-08-10,419.0,418.5,419.5,405.7,407.65,408.4,411.23,1512112,621827787.9,19656,159950,10.58,8,2018,621825817.76,-0.02529832935560861,Negative,-0.02413381123058548,397.07380952380964,395.59852941176445,404.3571428571427,9.850026496313754,424.0571958497702,384.6570898645152
313,313,RELINFRA,EQ,2018-08-13,408.4,404.5,413.85,397.65,406.5,406.45,407.6,2067734,842807234.7,27593,400856,19.39,8,2018,842808378.4000001,-0.0047747306562193614,Slight or No change,0.004820766378244718,398.1047619047621,395.2397058823527,404.87142857142845,9.750319803155007,424.37206817773847,385.37078896511844
314,314,RELINFRA,EQ,2018-08-14,406.45,407.25,413.0,400.1,408.4,408.85,407.35,2575484,1049120547.0,36757,341486,13.26,8,2018,1049123407.4,0.0059047853364497796,Slight positive,0.0039287906691222165,400.05714285714305,395.6352941176469,405.6285714285713,9.607103027004968,424.84277748258125,386.4143653745614
315,315,RELINFRA,EQ,2018-08-16,408.85,407.8,414.0,400.55,402.65,402.8,407.56,1719290,700714588.4,31128,272602,15.86,8,2018,700713832.4,-0.014797603032897231,Negative,-0.012260912211868563,400.8809523809526,395.8132352941174,405.68928571428563,9.584727004891747,424.8587397240691,386.51983170450217
316,316,RELINFRA,EQ,2018-08-17,402.8,405.8,418.8,404.05,416.7,416.05,410.18,2526753,1036431127.0,33160,564986,22.36,8,2018,1036423545.54,0.03289473684210531,Among top gainers,0.025258748151798915,402.6952380952382,396.52794117647034,406.27142857142854,9.969119903402222,426.209668378233,386.3331887646241
317,317,RELINFRA,EQ,2018-08-20,416.05,415.15,432.6,414.0,426.2,426.9,424.04,2809542,1191348539.0,35651,240848,8.57,8,2018,1191358189.68,0.026078596322557383,Positive,0.028303023003733593,405.0142857142858,397.7852941176468,408.52142857142854,10.84314236113278,430.2077132936941,386.835143849163
318,318,RELINFRA,EQ,2018-08-21,426.9,426.0,428.45,417.5,420.0,419.95,421.2,2312461,974005366.5,28163,514827,22.26,8,2018,974008573.2,-0.016280159287889395,Negative,-0.014201877934272328,406.5952380952382,398.7397058823527,410.02142857142854,10.869712937364682,431.7608544461579,388.2820026966992
319,319,RELINFRA,EQ,2018-08-23,419.95,420.5,425.7,406.35,408.05,410.05,414.03,2367643,980264714.3,26137,313415,13.24,8,2018,980275231.29,-0.02357423502797951,Negative,-0.02485136741973838,407.2404761904762,399.5823529411762,411.95714285714286,7.598781712652035,427.1547062824469,396.7595794318388
320,320,RELINFRA,EQ,2018-08-24,410.05,401.0,413.65,401.0,409.0,409.9,409.13,2639975,1080082666.0,28933,117595,4.45,8,2018,1080092971.75,-0.00036580904767724576,Slight or No change,0.022194513715710667,407.7476190476191,400.3897058823527,412.51071428571424,7.094965131685355,426.7006445490849,398.32078402234356
321,321,RELINFRA,EQ,2018-08-27,409.9,411.0,424.9,411.0,420.05,421.8,420.34,2433460,1022877223.0,38480,401914,16.52,8,2018,1022880576.4,0.029031471090509964,Positive,0.02627737226277375,408.8690476190476,401.476470588235,413.96785714285716,6.7226256072307065,427.41310835731855,400.52260592839576
322,322,RELINFRA,EQ,2018-08-28,421.8,424.9,429.35,415.5,423.35,423.9,423.0,2521065,1066402649.0,37306,517875,20.54,8,2018,1066410495.0,0.004978662873399653,Slight or No change,-0.0023534949399858793,409.91428571428565,402.0411764705879,414.72499999999997,7.22013077870383,429.16526155740763,400.2847384425923
323,323,RELINFRA,EQ,2018-08-29,423.9,421.95,450.75,421.0,436.5,439.3,438.24,5433015,2380948147.0,72841,559776,10.3,8,2018,2380964493.6,0.03632932295352687,Among top gainers,0.04111861594975714,411.40952380952376,403.11323529411726,416.575,9.734766205562861,436.0445324111257,397.10546758887426
324,324,RELINFRA,EQ,2018-08-30,439.3,439.95,478.7,433.25,464.0,463.95,461.01,17817637,8214052834.0,192254,1055517,5.92,8,2018,8214108833.37,0.05611199635784203,Among top gainers,0.054551653596999664,414.6738095238095,405.16764705882315,419.8071428571429,15.994167893124272,451.79547864339145,387.8188070708943
325,325,RELINFRA,EQ,2018-08-31,463.95,463.9,481.4,455.2,476.35,477.95,468.26,8404667,3935603244.0,98465,562485,6.69,8,2018,3935569369.42,0.030175665481193988,Among top gainers,0.03028669971976722,418.43571428571425,407.83529411764675,424.01785714285717,22.287100504577374,468.59205815201193,379.4436561337024
326,326,RELINFRA,EQ,2018-09-03,477.95,480.0,489.55,465.25,467.7,472.95,480.36,6017035,2890355552.0,70835,467733,7.77,9,2018,2890342932.6,-0.010461345329009329,Negative,-0.014687500000000023,422.72142857142853,410.4279411764703,428.62857142857143,25.283178615022837,479.19492865861713,378.06221419852574
327,327,RELINFRA,EQ,2018-09-04,472.95,469.95,470.2,450.5,453.95,452.85,459.79,4925427,2264661719.0,79357,800665,16.26,9,2018,2264662080.33,-0.04249920710434496,Among top losers,-0.03638684966485789,425.1357142857143,412.9279411764703,431.9428571428572,25.193274874480327,482.3294068918178,381.55630739389653
328,328,RELINFRA,EQ,2018-09-05,452.85,449.95,481.95,446.0,478.45,479.55,467.51,8428623,3940498851.0,117827,1144707,13.58,9,2018,3940465538.73,0.058959920503477876,Among top gainers,0.06578508723191472,428.85714285714283,415.69411764705853,436.9928571428572,27.213174532418765,491.41920620769474,382.56650807801964
329,329,RELINFRA,EQ,2018-09-06,479.55,482.0,484.75,467.0,468.0,469.75,474.96,6384058,3032152106.0,79888,761545,11.93,9,2018,3032172187.68,-0.020435825252841263,Negative,-0.0254149377593361,431.5452380952381,418.39411764705847,441.77500000000003,26.61831895229608,495.0116379045922,388.5383620954079
330,330,RELINFRA,EQ,2018-09-07,469.75,466.15,479.8,463.0,472.0,473.55,472.72,4152251,1962839025.0,52655,596125,14.36,9,2018,1962852092.72,0.00808940926024482,Slight positive,0.015874718438271016,434.4095238095238,421.19852941176435,445.88214285714287,26.77925149139845,499.44064583993975,392.323639874346
331,331,RELINFRA,EQ,2018-09-10,473.55,467.2,485.3,462.2,463.0,465.6,473.64,4681192,2217184532.0,70555,744252,15.9,9,2018,2217199778.88,-0.01678808995882164,Negative,-0.0034246575342465023,436.64285714285717,423.5176470588232,448.64642857142866,26.666259755366173,501.978948082161,395.3139090606963
332,332,RELINFRA,EQ,2018-09-11,465.6,469.05,474.2,454.85,457.05,457.2,465.0,2800663,1302317651.0,43122,235990,8.43,9,2018,1302308295.0,-0.01804123711340211,Negative,-0.025263831148065286,438.4619047619048,425.30294117647026,451.30714285714294,25.411580167187658,502.13030319151824,400.48398252276763
333,333,RELINFRA,EQ,2018-09-12,457.2,452.3,453.25,433.5,437.6,440.15,440.78,3896674,1717568674.0,49529,379687,9.74,9,2018,1717575965.7199998,-0.03729221347331591,Among top losers,-0.026862701746628418,439.97380952380956,426.50588235294083,453.4571428571429,22.790592333265387,499.0383275236737,407.87595819061215
334,334,RELINFRA,EQ,2018-09-14,440.15,440.5,456.5,440.5,451.0,452.0,451.0,2902539,1309033355.0,40730,255403,8.8,9,2018,1309045089.0,0.02692264000908784,Positive,0.026106696935300794,442.14285714285717,428.086764705882,456.4642857142858,19.0760464837592,494.6163786818042,418.3121927467674
335,335,RELINFRA,EQ,2018-09-17,452.0,447.95,454.45,444.05,447.9,447.3,449.43,2480629,1114864333.0,28405,155882,6.28,9,2018,1114869091.47,-0.010398230088495495,Negative,-0.0014510548052237466,443.97380952380945,429.42058823529374,458.28571428571433,16.563553926658038,491.4128221390304,425.15860643239824
